HomeForm,HomeRating,AwayForm,AwayRating,Outcome
0.6666666666666666,76.4,0.3333333333333333,78.53333333333333,3.0
0.5333333333333333,79.46666666666667,0.26666666666666666,77.26666666666667,1.0
0.6666666666666666,76.06666666666666,0.6666666666666666,74.26666666666667,2.0
0.6666666666666666,78.0,0.6666666666666666,76.4,3.0
0.13333333333333333,83.8,0.6,72.86666666666666,3.0
0.3333333333333333,78.53333333333333,0.26666666666666666,83.73333333333333,2.0
0.4,84.2,1.0,85.2,3.0
0.4,72.0,0.2,77.0,3.0
0.26666666666666666,77.8,0.2,75.66666666666667,3.0
0.4666666666666667,76.0,1.0,81.93333333333334,2.0
0.26666666666666666,82.53333333333333,0.13333333333333333,74.26666666666667,3.0
0.6666666666666666,74.26666666666667,0.4,84.2,3.0
0.26666666666666666,83.73333333333333,0.2,77.0,3.0
0.13333333333333333,83.8,0.26666666666666666,82.53333333333333,1.0
0.6,72.86666666666666,0.3333333333333333,78.53333333333333,1.0
0.5333333333333333,79.46666666666667,0.6666666666666666,76.06666666666666,1.0
0.26666666666666666,77.8,1.0,81.93333333333334,2.0
0.6666666666666666,78.0,0.4,72.0,3.0
0.26666666666666666,77.26666666666667,1.0,85.2,2.0
0.2,75.66666666666667,0.6666666666666666,76.4,3.0
0.4666666666666667,76.0,0.13333333333333333,74.26666666666667,3.0
1.0,81.93333333333334,0.5333333333333333,79.46666666666667,3.0
0.4,84.2,0.6,72.86666666666666,3.0
0.26666666666666666,82.53333333333333,0.26666666666666666,83.73333333333333,3.0
0.2,77.0,0.13333333333333333,83.8,1.0
0.6666666666666666,76.06666666666666,0.6666666666666666,78.0,2.0
1.0,85.2,0.4666666666666667,76.0,3.0
0.3333333333333333,78.53333333333333,0.26666666666666666,77.26666666666667,3.0
0.13333333333333333,74.26666666666667,0.2,75.66666666666667,2.0
0.6666666666666666,76.4,0.26666666666666666,77.8,3.0
0.4,72.0,0.6666666666666666,74.26666666666667,3.0
0.26666666666666666,77.8,0.6666666666666666,76.06666666666666,2.0
0.6666666666666666,74.26666666666667,0.13333333333333333,74.26666666666667,2.0
0.4666666666666667,76.0,0.26666666666666666,82.53333333333333,2.0
0.6666666666666666,78.0,1.0,85.2,2.0
0.26666666666666666,77.26666666666667,1.0,81.93333333333334,2.0
0.26666666666666666,83.73333333333333,0.4,84.2,3.0
0.13333333333333333,83.8,0.6666666666666666,76.4,1.0
0.6,72.86666666666666,0.2,77.0,3.0
0.5333333333333333,79.46666666666667,0.4,72.0,3.0
0.2,75.66666666666667,0.3333333333333333,78.53333333333333,1.0
1.0,85.2,0.13333333333333333,83.8,3.0
1.0,81.93333333333334,0.6,72.86666666666666,3.0
0.4,84.2,0.5333333333333333,79.46666666666667,1.0
0.26666666666666666,82.53333333333333,0.6666666666666666,74.26666666666667,1.0
0.2,77.0,0.26666666666666666,77.26666666666667,1.0
0.6666666666666666,76.06666666666666,0.4666666666666667,76.0,3.0
0.3333333333333333,78.53333333333333,0.26666666666666666,77.8,1.0
0.13333333333333333,74.26666666666667,0.6666666666666666,78.0,1.0
0.6666666666666666,76.4,0.26666666666666666,83.73333333333333,2.0
0.4,72.0,0.2,75.66666666666667,3.0
0.13333333333333333,74.26666666666667,0.6,72.86666666666666,3.0
1.0,85.2,0.2,77.0,3.0
0.4,84.2,0.6666666666666666,76.4,3.0
0.6666666666666666,74.26666666666667,0.26666666666666666,83.73333333333333,2.0
0.6666666666666666,78.0,0.26666666666666666,77.8,3.0
0.6666666666666666,76.06666666666666,0.26666666666666666,77.26666666666667,3.0
0.5333333333333333,79.46666666666667,0.2,75.66666666666667,3.0
0.4,72.0,0.3333333333333333,78.53333333333333,2.0
0.4666666666666667,76.0,0.13333333333333333,83.8,2.0
0.26666666666666666,82.53333333333333,1.0,81.93333333333334,1.0
0.26666666666666666,83.73333333333333,1.0,85.2,2.0
0.13333333333333333,83.8,0.5333333333333333,79.46666666666667,3.0
0.6666666666666666,76.4,0.26666666666666666,82.53333333333333,1.0
0.26666666666666666,77.8,0.4,84.2,2.0
0.26666666666666666,77.26666666666667,0.13333333333333333,74.26666666666667,3.0
0.2,77.0,0.6666666666666666,76.06666666666666,1.0
1.0,81.93333333333334,0.4,72.0,3.0
0.3333333333333333,78.53333333333333,0.6666666666666666,78.0,1.0
0.6,72.86666666666666,0.4666666666666667,76.0,2.0
0.2,75.66666666666667,0.6666666666666666,74.26666666666667,3.0
0.26666666666666666,82.53333333333333,0.3333333333333333,78.53333333333333,3.0
0.5333333333333333,79.46666666666667,0.6666666666666666,76.4,3.0
0.6666666666666666,74.26666666666667,0.26666666666666666,77.26666666666667,2.0
0.6666666666666666,78.0,0.26666666666666666,83.73333333333333,2.0
0.6666666666666666,76.06666666666666,0.2,75.66666666666667,2.0
1.0,85.2,0.26666666666666666,77.8,3.0
0.13333333333333333,74.26666666666667,1.0,81.93333333333334,2.0
0.4,84.2,0.13333333333333333,83.8,1.0
0.4,72.0,0.6,72.86666666666666,3.0
0.4666666666666667,76.0,0.2,77.0,1.0
0.2,77.0,0.4,84.2,2.0
1.0,81.93333333333334,1.0,85.2,1.0
0.6,72.86666666666666,0.26666666666666666,82.53333333333333,2.0
0.26666666666666666,77.26666666666667,0.4666666666666667,76.0,2.0
0.26666666666666666,83.73333333333333,0.4,72.0,3.0
0.13333333333333333,83.8,0.6666666666666666,76.06666666666666,3.0
0.3333333333333333,78.53333333333333,0.5333333333333333,79.46666666666667,2.0
0.6666666666666666,76.4,0.6666666666666666,74.26666666666667,2.0
0.26666666666666666,77.8,0.13333333333333333,74.26666666666667,1.0
0.2,75.66666666666667,0.6666666666666666,78.0,3.0
0.4666666666666667,76.0,0.6666666666666666,76.4,3.0
0.4,72.0,0.26666666666666666,77.8,2.0
0.6666666666666666,74.26666666666667,0.2,77.0,3.0
0.6666666666666666,78.0,0.13333333333333333,83.8,3.0
0.6666666666666666,76.06666666666666,0.3333333333333333,78.53333333333333,2.0
1.0,85.2,0.2,75.66666666666667,3.0
0.13333333333333333,74.26666666666667,0.26666666666666666,83.73333333333333,2.0
0.5333333333333333,79.46666666666667,0.6,72.86666666666666,3.0
0.4,84.2,1.0,81.93333333333334,1.0
0.26666666666666666,82.53333333333333,0.26666666666666666,77.26666666666667,3.0
0.6666666666666666,78.0,0.4,84.2,1.0
0.26666666666666666,82.53333333333333,0.5333333333333333,79.46666666666667,3.0
0.13333333333333333,83.8,0.6666666666666666,74.26666666666667,1.0
1.0,81.93333333333334,0.2,77.0,3.0
0.3333333333333333,78.53333333333333,0.13333333333333333,74.26666666666667,3.0
0.6,72.86666666666666,0.26666666666666666,77.26666666666667,1.0
0.6666666666666666,76.4,0.6666666666666666,76.06666666666666,1.0
0.4,72.0,1.0,85.2,2.0
0.26666666666666666,77.8,0.4666666666666667,76.0,3.0
0.2,75.66666666666667,0.26666666666666666,83.73333333333333,2.0
0.2,77.0,0.2,75.66666666666667,1.0
0.6666666666666666,74.26666666666667,0.26666666666666666,77.8,3.0
0.5333333333333333,79.46666666666667,0.6666666666666666,78.0,2.0
0.26666666666666666,77.26666666666667,0.13333333333333333,83.8,2.0
0.26666666666666666,83.73333333333333,1.0,81.93333333333334,2.0
0.6666666666666666,76.06666666666666,0.26666666666666666,82.53333333333333,2.0
1.0,85.2,0.6,72.86666666666666,3.0
0.13333333333333333,74.26666666666667,0.6666666666666666,76.4,2.0
0.4,84.2,0.4,72.0,3.0
0.4666666666666667,76.0,0.3333333333333333,78.53333333333333,3.0
0.26666666666666666,77.26666666666667,0.26666666666666666,83.73333333333333,3.0
0.4,72.0,0.26666666666666666,82.53333333333333,2.0
0.26666666666666666,77.8,0.13333333333333333,83.8,2.0
0.6666666666666666,78.0,0.6666666666666666,74.26666666666667,2.0
1.0,85.2,0.6666666666666666,76.06666666666666,3.0
0.3333333333333333,78.53333333333333,1.0,81.93333333333334,2.0
0.5333333333333333,79.46666666666667,0.13333333333333333,74.26666666666667,1.0
0.6666666666666666,76.4,0.2,77.0,2.0
0.4,84.2,0.4666666666666667,76.0,3.0
0.2,75.66666666666667,0.6,72.86666666666666,1.0
0.13333333333333333,83.8,0.26666666666666666,83.73333333333333,2.0
0.26666666666666666,77.26666666666667,0.6666666666666666,76.4,3.0
0.6666666666666666,76.06666666666666,0.4,84.2,2.0
0.6,72.86666666666666,0.26666666666666666,77.8,3.0
0.6666666666666666,74.26666666666667,1.0,85.2,1.0
0.2,77.0,0.3333333333333333,78.53333333333333,2.0
1.0,81.93333333333334,0.2,75.66666666666667,3.0
0.13333333333333333,74.26666666666667,0.4,72.0,1.0
0.4666666666666667,76.0,0.5333333333333333,79.46666666666667,1.0
0.26666666666666666,82.53333333333333,0.6666666666666666,78.0,3.0
0.6666666666666666,76.4,1.0,81.93333333333334,2.0
1.0,85.2,0.13333333333333333,74.26666666666667,3.0
0.26666666666666666,77.8,0.26666666666666666,77.26666666666667,2.0
0.2,75.66666666666667,0.13333333333333333,83.8,3.0
0.6666666666666666,78.0,0.4666666666666667,76.0,2.0
0.26666666666666666,83.73333333333333,0.6,72.86666666666666,3.0
0.3333333333333333,78.53333333333333,0.6666666666666666,74.26666666666667,3.0
0.5333333333333333,79.46666666666667,0.2,77.0,3.0
0.4,84.2,0.26666666666666666,82.53333333333333,3.0
0.4,72.0,0.6666666666666666,76.06666666666666,1.0
0.2,77.0,0.26666666666666666,77.8,1.0
1.0,81.93333333333334,0.6666666666666666,78.0,3.0
0.26666666666666666,82.53333333333333,1.0,85.2,2.0
0.6666666666666666,74.26666666666667,0.5333333333333333,79.46666666666667,1.0
0.26666666666666666,77.26666666666667,0.2,75.66666666666667,3.0
0.6666666666666666,76.06666666666666,0.26666666666666666,83.73333333333333,2.0
0.13333333333333333,74.26666666666667,0.4,84.2,2.0
0.6,72.86666666666666,0.6666666666666666,76.4,2.0
0.4666666666666667,76.0,0.4,72.0,3.0
0.13333333333333333,83.8,0.3333333333333333,78.53333333333333,3.0
